REF_DATE,Origin,DGUID,Destination,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2005/2006,"British Columbia, province of origin",2016A000259,"Ontario, province of destination",Persons,249,units ,0,v466468,10.6,10851,,,,0
2005/2006,"British Columbia, province of origin",2016A000259,"Manitoba, province of destination",Persons,249,units ,0,v466469,10.7,1790,,,,0
2005/2006,"British Columbia, province of origin",2016A000259,"Saskatchewan, province of destination",Persons,249,units ,0,v466470,10.8,2232,,,,0
2005/2006,"British Columbia, province of origin",2016A000259,"Alberta, province of destination",Persons,249,units ,0,v466471,10.9,24379,,,,0
2005/2006,"British Columbia, province of origin",2016A000259,"Yukon, province of destination",Persons,249,units ,0,v466460,10.11,465,,,,0
2005/2006,"British Columbia, province of origin",2016A000259,"Northwest Territories, province of destination",Persons,249,units ,0,v466462,10.16,281,,,,0
2005/2006,"British Columbia, province of origin",2016A000259,"Nunavut, province of destination",Persons,249,units ,0,v466463,10.17,59,,,,0
2005/2006,"Yukon, province of origin",2016A000260,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466472,11.1,27,,,,0
2005/2006,"Yukon, province of origin",2016A000260,"Prince Edward Island, province of destination",Persons,249,units ,0,v466477,11.2,8,,,,0
2005/2006,"Yukon, province of origin",2016A000260,"Nova Scotia, province of destination",Persons,249,units ,0,v466478,11.3,32,,,,0
2005/2006,"Yukon, province of origin",2016A000260,"New Brunswick, province of destination",Persons,249,units ,0,v466479,11.4,16,,,,0
2005/2006,"Yukon, province of origin",2016A000260,"Quebec, province of destination",Persons,249,units ,0,v466480,11.5,35,,,,0
2005/2006,"Yukon, province of origin",2016A000260,"Ontario, province of destination",Persons,249,units ,0,v466481,11.6,110,,,,0
2005/2006,"Yukon, province of origin",2016A000260,"Manitoba, province of destination",Persons,249,units ,0,v466482,11.7,30,,,,0
2005/2006,"Yukon, province of origin",2016A000260,"Saskatchewan, province of destination",Persons,249,units ,0,v466483,11.8,56,,,,0
2005/2006,"Yukon, province of origin",2016A000260,"Alberta, province of destination",Persons,249,units ,0,v466484,11.9,457,,,,0
2005/2006,"Yukon, province of origin",2016A000260,"British Columbia, province of destination",Persons,249,units ,0,v466473,11.1,525,,,,0
2005/2006,"Yukon, province of origin",2016A000260,"Northwest Territories, province of destination",Persons,249,units ,0,v466475,11.16,42,,,,0
2005/2006,"Yukon, province of origin",2016A000260,"Nunavut, province of destination",Persons,249,units ,0,v466476,11.17,2,,,,0
2005/2006,"Northwest Territories, province of origin",2016A000261,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466540,16.1,106,,,,0
2005/2006,"Northwest Territories, province of origin",2016A000261,"Prince Edward Island, province of destination",Persons,249,units ,0,v466544,16.2,9,,,,0
2005/2006,"Northwest Territories, province of origin",2016A000261,"Nova Scotia, province of destination",Persons,249,units ,0,v466545,16.3,110,,,,0
2005/2006,"Northwest Territories, province of origin",2016A000261,"New Brunswick, province of destination",Persons,249,units ,0,v466546,16.4,53,,,,0
2005/2006,"Northwest Territories, province of origin",2016A000261,"Quebec, province of destination",Persons,249,units ,0,v466547,16.5,59,,,,0
2005/2006,"Northwest Territories, province of origin",2016A000261,"Ontario, province of destination",Persons,249,units ,0,v466548,16.6,318,,,,0
2005/2006,"Northwest Territories, province of origin",2016A000261,"Manitoba, province of destination",Persons,249,units ,0,v466549,16.7,69,,,,0
2005/2006,"Northwest Territories, province of origin",2016A000261,"Saskatchewan, province of destination",Persons,249,units ,0,v466550,16.8,178,,,,0
2005/2006,"Northwest Territories, province of origin",2016A000261,"Alberta, province of destination",Persons,249,units ,0,v466551,16.9,1299,,,,0
2005/2006,"Northwest Territories, province of origin",2016A000261,"British Columbia, province of destination",Persons,249,units ,0,v466541,16.1,464,,,,0
2005/2006,"Northwest Territories, province of origin",2016A000261,"Yukon, province of destination",Persons,249,units ,0,v466542,16.11,111,,,,0
2005/2006,"Northwest Territories, province of origin",2016A000261,"Nunavut, province of destination",Persons,249,units ,0,v466543,16.17,74,,,,0
2005/2006,"Nunavut, province of origin",2016A000262,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466552,17.1,140,,,,0
2005/2006,"Nunavut, province of origin",2016A000262,"Prince Edward Island, province of destination",Persons,249,units ,0,v466556,17.2,6,,,,0
2005/2006,"Nunavut, province of origin",2016A000262,"Nova Scotia, province of destination",Persons,249,units ,0,v466557,17.3,42,,,,0
2005/2006,"Nunavut, province of origin",2016A000262,"New Brunswick, province of destination",Persons,249,units ,0,v466558,17.4,38,,,,0
2005/2006,"Nunavut, province of origin",2016A000262,"Quebec, province of destination",Persons,249,units ,0,v466559,17.5,106,,,,0
2005/2006,"Nunavut, province of origin",2016A000262,"Ontario, province of destination",Persons,249,units ,0,v466560,17.6,269,,,,0
2005/2006,"Nunavut, province of origin",2016A000262,"Manitoba, province of destination",Persons,249,units ,0,v466561,17.7,97,,,,0
2005/2006,"Nunavut, province of origin",2016A000262,"Saskatchewan, province of destination",Persons,249,units ,0,v466562,17.8,33,,,,0
2005/2006,"Nunavut, province of origin",2016A000262,"Alberta, province of destination",Persons,249,units ,0,v466563,17.9,151,,,,0
2005/2006,"Nunavut, province of origin",2016A000262,"British Columbia, province of destination",Persons,249,units ,0,v466553,17.1,71,,,,0
2005/2006,"Nunavut, province of origin",2016A000262,"Yukon, province of destination",Persons,249,units ,0,v466554,17.11,6,,,,0
2005/2006,"Nunavut, province of origin",2016A000262,"Northwest Territories, province of destination",Persons,249,units ,0,v466555,17.16,121,,,,0
2006/2007,"Newfoundland and Labrador, province of origin",2016A000210,"Prince Edward Island, province of destination",Persons,249,units ,0,v466446,1.2,175,,,,0
2006/2007,"Newfoundland and Labrador, province of origin",2016A000210,"Nova Scotia, province of destination",Persons,249,units ,0,v466451,1.3,1217,,,,0
2006/2007,"Newfoundland and Labrador, province of origin",2016A000210,"New Brunswick, province of destination",Persons,249,units ,0,v466452,1.4,511,,,,0
2006/2007,"Newfoundland and Labrador, province of origin",2016A000210,"Quebec, province of destination",Persons,249,units ,0,v466453,1.5,207,,,,0
2006/2007,"Newfoundland and Labrador, province of origin",2016A000210,"Ontario, province of destination",Persons,249,units ,0,v466454,1.6,2449,,,,0
2006/2007,"Newfoundland and Labrador, province of origin",2016A000210,"Manitoba, province of destination",Persons,249,units ,0,v466455,1.7,205,,,,0
2006/2007,"Newfoundland and Labrador, province of origin",2016A000210,"Saskatchewan, province of destination",Persons,249,units ,0,v466456,1.8,180,,,,0
2006/2007,"Newfoundland and Labrador, province of origin",2016A000210,"Alberta, province of destination",Persons,249,units ,0,v466457,1.9,6554,,,,0
2006/2007,"Newfoundland and Labrador, province of origin",2016A000210,"British Columbia, province of destination",Persons,249,units ,0,v466458,1.1,617,,,,0
2006/2007,"Newfoundland and Labrador, province of origin",2016A000210,"Yukon, province of destination",Persons,249,units ,0,v466447,1.11,18,,,,0
2006/2007,"Newfoundland and Labrador, province of origin",2016A000210,"Northwest Territories, province of destination",Persons,249,units ,0,v466449,1.16,199,,,,0
2006/2007,"Newfoundland and Labrador, province of origin",2016A000210,"Nunavut, province of destination",Persons,249,units ,0,v466450,1.17,141,,,,0
2006/2007,"Prince Edward Island, province of origin",2016A000211,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466564,2.1,115,,,,0
2006/2007,"Prince Edward Island, province of origin",2016A000211,"Nova Scotia, province of destination",Persons,249,units ,0,v466569,2.3,579,,,,0
2006/2007,"Prince Edward Island, province of origin",2016A000211,"New Brunswick, province of destination",Persons,249,units ,0,v466570,2.4,448,,,,0
2006/2007,"Prince Edward Island, province of origin",2016A000211,"Quebec, province of destination",Persons,249,units ,0,v466571,2.5,78,,,,0
2006/2007,"Prince Edward Island, province of origin",2016A000211,"Ontario, province of destination",Persons,249,units ,0,v466572,2.6,633,,,,0
2006/2007,"Prince Edward Island, province of origin",2016A000211,"Manitoba, province of destination",Persons,249,units ,0,v466573,2.7,32,,,,0
2006/2007,"Prince Edward Island, province of origin",2016A000211,"Saskatchewan, province of destination",Persons,249,units ,0,v466574,2.8,33,,,,0
2006/2007,"Prince Edward Island, province of origin",2016A000211,"Alberta, province of destination",Persons,249,units ,0,v466575,2.9,1157,,,,0
2006/2007,"Prince Edward Island, province of origin",2016A000211,"British Columbia, province of destination",Persons,249,units ,0,v466576,2.1,201,,,,0
2006/2007,"Prince Edward Island, province of origin",2016A000211,"Yukon, province of destination",Persons,249,units ,0,v466565,2.11,5,,,,0
2006/2007,"Prince Edward Island, province of origin",2016A000211,"Northwest Territories, province of destination",Persons,249,units ,0,v466567,2.16,48,,,,0
2006/2007,"Prince Edward Island, province of origin",2016A000211,"Nunavut, province of destination",Persons,249,units ,0,v466568,2.17,5,,,,0
2006/2007,"Nova Scotia, province of origin",2016A000212,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466577,3.1,1098,,,,0
2006/2007,"Nova Scotia, province of origin",2016A000212,"Prince Edward Island, province of destination",Persons,249,units ,0,v466582,3.2,518,,,,0
2006/2007,"Nova Scotia, province of origin",2016A000212,"New Brunswick, province of destination",Persons,249,units ,0,v466583,3.4,2226,,,,0
2006/2007,"Nova Scotia, province of origin",2016A000212,"Quebec, province of destination",Persons,249,units ,0,v466584,3.5,725,,,,0
2006/2007,"Nova Scotia, province of origin",2016A000212,"Ontario, province of destination",Persons,249,units ,0,v466585,3.6,5311,,,,0
2006/2007,"Nova Scotia, province of origin",2016A000212,"Manitoba, province of destination",Persons,249,units ,0,v466586,3.7,331,,,,0
2006/2007,"Nova Scotia, province of origin",2016A000212,"Saskatchewan, province of destination",Persons,249,units ,0,v466587,3.8,305,,,,0
2006/2007,"Nova Scotia, province of origin",2016A000212,"Alberta, province of destination",Persons,249,units ,0,v466588,3.9,6636,,,,0
2006/2007,"Nova Scotia, province of origin",2016A000212,"British Columbia, province of destination",Persons,249,units ,0,v466589,3.1,1587,,,,0
2006/2007,"Nova Scotia, province of origin",2016A000212,"Yukon, province of destination",Persons,249,units ,0,v466578,3.11,49,,,,0
2006/2007,"Nova Scotia, province of origin",2016A000212,"Northwest Territories, province of destination",Persons,249,units ,0,v466580,3.16,170,,,,0
2006/2007,"Nova Scotia, province of origin",2016A000212,"Nunavut, province of destination",Persons,249,units ,0,v466581,3.17,84,,,,0
2006/2007,"New Brunswick, province of origin",2016A000213,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466590,4.1,430,,,,0
2006/2007,"New Brunswick, province of origin",2016A000213,"Prince Edward Island, province of destination",Persons,249,units ,0,v466595,4.2,338,,,,0
2006/2007,"New Brunswick, province of origin",2016A000213,"Nova Scotia, province of destination",Persons,249,units ,0,v466596,4.3,2117,,,,0
2006/2007,"New Brunswick, province of origin",2016A000213,"Quebec, province of destination",Persons,249,units ,0,v466597,4.5,1685,,,,0
2006/2007,"New Brunswick, province of origin",2016A000213,"Ontario, province of destination",Persons,249,units ,0,v466598,4.6,3203,,,,0
2006/2007,"New Brunswick, province of origin",2016A000213,"Manitoba, province of destination",Persons,249,units ,0,v466599,4.7,230,,,,0
2006/2007,"New Brunswick, province of origin",2016A000213,"Saskatchewan, province of destination",Persons,249,units ,0,v466600,4.8,165,,,,0
2006/2007,"New Brunswick, province of origin",2016A000213,"Alberta, province of destination",Persons,249,units ,0,v466601,4.9,4583,,,,0
2006/2007,"New Brunswick, province of origin",2016A000213,"British Columbia, province of destination",Persons,249,units ,0,v466602,4.1,789,,,,0
2006/2007,"New Brunswick, province of origin",2016A000213,"Yukon, province of destination",Persons,249,units ,0,v466591,4.11,27,,,,0
2006/2007,"New Brunswick, province of origin",2016A000213,"Northwest Territories, province of destination",Persons,249,units ,0,v466593,4.16,42,,,,0
2006/2007,"New Brunswick, province of origin",2016A000213,"Nunavut, province of destination",Persons,249,units ,0,v466594,4.17,33,,,,0
2006/2007,"Quebec, province of origin",2016A000224,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466603,5.1,163,,,,0
2006/2007,"Quebec, province of origin",2016A000224,"Prince Edward Island, province of destination",Persons,249,units ,0,v466608,5.2,105,,,,0
2006/2007,"Quebec, province of origin",2016A000224,"Nova Scotia, province of destination",Persons,249,units ,0,v466609,5.3,732,,,,0
2006/2007,"Quebec, province of origin",2016A000224,"New Brunswick, province of destination",Persons,249,units ,0,v466610,5.4,1771,,,,0
2006/2007,"Quebec, province of origin",2016A000224,"Ontario, province of destination",Persons,249,units ,0,v466611,5.6,17817,,,,0
2006/2007,"Quebec, province of origin",2016A000224,"Manitoba, province of destination",Persons,249,units ,0,v466612,5.7,436,,,,0
2006/2007,"Quebec, province of origin",2016A000224,"Saskatchewan, province of destination",Persons,249,units ,0,v466613,5.8,410,,,,0
2006/2007,"Quebec, province of origin",2016A000224,"Alberta, province of destination",Persons,249,units ,0,v466614,5.9,7393,,,,0
2006/2007,"Quebec, province of origin",2016A000224,"British Columbia, province of destination",Persons,249,units ,0,v466615,5.1,3507,,,,0
2006/2007,"Quebec, province of origin",2016A000224,"Yukon, province of destination",Persons,249,units ,0,v466604,5.11,63,,,,0
2006/2007,"Quebec, province of origin",2016A000224,"Northwest Territories, province of destination",Persons,249,units ,0,v466606,5.16,91,,,,0
2006/2007,"Quebec, province of origin",2016A000224,"Nunavut, province of destination",Persons,249,units ,0,v466607,5.17,74,,,,0
2006/2007,"Ontario, province of origin",2016A000235,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466616,6.1,3246,,,,0
2006/2007,"Ontario, province of origin",2016A000235,"Prince Edward Island, province of destination",Persons,249,units ,0,v466621,6.2,696,,,,0
2006/2007,"Ontario, province of origin",2016A000235,"Nova Scotia, province of destination",Persons,249,units ,0,v466622,6.3,5558,,,,0
2006/2007,"Ontario, province of origin",2016A000235,"New Brunswick, province of destination",Persons,249,units ,0,v466623,6.4,3271,,,,0
2006/2007,"Ontario, province of origin",2016A000235,"Quebec, province of destination",Persons,249,units ,0,v466624,6.5,12476,,,,0
2006/2007,"Ontario, province of origin",2016A000235,"Manitoba, province of destination",Persons,249,units ,0,v466625,6.7,3696,,,,0
2006/2007,"Ontario, province of origin",2016A000235,"Saskatchewan, province of destination",Persons,249,units ,0,v466626,6.8,2147,,,,0
2006/2007,"Ontario, province of origin",2016A000235,"Alberta, province of destination",Persons,249,units ,0,v466627,6.9,29402,,,,0
2006/2007,"Ontario, province of origin",2016A000235,"British Columbia, province of destination",Persons,249,units ,0,v466628,6.1,17537,,,,0
2006/2007,"Ontario, province of origin",2016A000235,"Yukon, province of destination",Persons,249,units ,0,v466617,6.11,192,,,,0
2006/2007,"Ontario, province of origin",2016A000235,"Northwest Territories, province of destination",Persons,249,units ,0,v466619,6.16,412,,,,0
2006/2007,"Ontario, province of origin",2016A000235,"Nunavut, province of destination",Persons,249,units ,0,v466620,6.17,205,,,,0
2006/2007,"Manitoba, province of origin",2016A000246,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466629,7.1,158,,,,0
2006/2007,"Manitoba, province of origin",2016A000246,"Prince Edward Island, province of destination",Persons,249,units ,0,v466634,7.2,44,,,,0
2006/2007,"Manitoba, province of origin",2016A000246,"Nova Scotia, province of destination",Persons,249,units ,0,v466635,7.3,366,,,,0
2006/2007,"Manitoba, province of origin",2016A000246,"New Brunswick, province of destination",Persons,249,units ,0,v466636,7.4,204,,,,0
2006/2007,"Manitoba, province of origin",2016A000246,"Quebec, province of destination",Persons,249,units ,0,v466637,7.5,429,,,,0
2006/2007,"Manitoba, province of origin",2016A000246,"Ontario, province of destination",Persons,249,units ,0,v466638,7.6,4070,,,,0
2006/2007,"Manitoba, province of origin",2016A000246,"Saskatchewan, province of destination",Persons,249,units ,0,v466639,7.8,2125,,,,0
2006/2007,"Manitoba, province of origin",2016A000246,"Alberta, province of destination",Persons,249,units ,0,v466640,7.9,6778,,,,0
2006/2007,"Manitoba, province of origin",2016A000246,"British Columbia, province of destination",Persons,249,units ,0,v466641,7.1,3621,,,,0
2006/2007,"Manitoba, province of origin",2016A000246,"Yukon, province of destination",Persons,249,units ,0,v466630,7.11,28,,,,0
2006/2007,"Manitoba, province of origin",2016A000246,"Northwest Territories, province of destination",Persons,249,units ,0,v466632,7.16,106,,,,0
2006/2007,"Manitoba, province of origin",2016A000246,"Nunavut, province of destination",Persons,249,units ,0,v466633,7.17,61,,,,0
2006/2007,"Saskatchewan, province of origin",2016A000247,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466642,8.1,62,,,,0
2006/2007,"Saskatchewan, province of origin",2016A000247,"Prince Edward Island, province of destination",Persons,249,units ,0,v466647,8.2,22,,,,0
2006/2007,"Saskatchewan, province of origin",2016A000247,"Nova Scotia, province of destination",Persons,249,units ,0,v466648,8.3,208,,,,0
2006/2007,"Saskatchewan, province of origin",2016A000247,"New Brunswick, province of destination",Persons,249,units ,0,v466649,8.4,130,,,,0
2006/2007,"Saskatchewan, province of origin",2016A000247,"Quebec, province of destination",Persons,249,units ,0,v466650,8.5,195,,,,0
2006/2007,"Saskatchewan, province of origin",2016A000247,"Ontario, province of destination",Persons,249,units ,0,v466651,8.6,1672,,,,0
2006/2007,"Saskatchewan, province of origin",2016A000247,"Manitoba, province of destination",Persons,249,units ,0,v466652,8.7,1734,,,,0
2006/2007,"Saskatchewan, province of origin",2016A000247,"Alberta, province of destination",Persons,249,units ,0,v466653,8.9,10143,,,,0
2006/2007,"Saskatchewan, province of origin",2016A000247,"British Columbia, province of destination",Persons,249,units ,0,v466654,8.1,3158,,,,0
2006/2007,"Saskatchewan, province of origin",2016A000247,"Yukon, province of destination",Persons,249,units ,0,v466643,8.11,40,,,,0
2006/2007,"Saskatchewan, province of origin",2016A000247,"Northwest Territories, province of destination",Persons,249,units ,0,v466645,8.16,103,,,,0
2006/2007,"Saskatchewan, province of origin",2016A000247,"Nunavut, province of destination",Persons,249,units ,0,v466646,8.17,21,,,,0
2006/2007,"Alberta, province of origin",2016A000248,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466655,9.1,2415,,,,0
2006/2007,"Alberta, province of origin",2016A000248,"Prince Edward Island, province of destination",Persons,249,units ,0,v466660,9.2,389,,,,0
2006/2007,"Alberta, province of origin",2016A000248,"Nova Scotia, province of destination",Persons,249,units ,0,v466661,9.3,2535,,,,0
2006/2007,"Alberta, province of origin",2016A000248,"New Brunswick, province of destination",Persons,249,units ,0,v466662,9.4,1775,,,,0
2006/2007,"Alberta, province of origin",2016A000248,"Quebec, province of destination",Persons,249,units ,0,v466663,9.5,1752,,,,0
2006/2007,"Alberta, province of origin",2016A000248,"Ontario, province of destination",Persons,249,units ,0,v466664,9.6,11434,,,,0
2006/2007,"Alberta, province of origin",2016A000248,"Manitoba, province of destination",Persons,249,units ,0,v466665,9.7,3782,,,,0
2006/2007,"Alberta, province of origin",2016A000248,"Saskatchewan, province of destination",Persons,249,units ,0,v466666,9.8,10580,,,,0
2006/2007,"Alberta, province of origin",2016A000248,"British Columbia, province of destination",Persons,249,units ,0,v466667,9.1,26154,,,,0
2006/2007,"Alberta, province of origin",2016A000248,"Yukon, province of destination",Persons,249,units ,0,v466656,9.11,340,,,,0
2006/2007,"Alberta, province of origin",2016A000248,"Northwest Territories, province of destination",Persons,249,units ,0,v466658,9.16,605,,,,0
2006/2007,"Alberta, province of origin",2016A000248,"Nunavut, province of destination",Persons,249,units ,0,v466659,9.17,86,,,,0
2006/2007,"British Columbia, province of origin",2016A000259,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466459,10.1,474,,,,0
2006/2007,"British Columbia, province of origin",2016A000259,"Prince Edward Island, province of destination",Persons,249,units ,0,v466464,10.2,162,,,,0
2006/2007,"British Columbia, province of origin",2016A000259,"Nova Scotia, province of destination",Persons,249,units ,0,v466465,10.3,1430,,,,0
2006/2007,"British Columbia, province of origin",2016A000259,"New Brunswick, province of destination",Persons,249,units ,0,v466466,10.4,586,,,,0
2006/2007,"British Columbia, province of origin",2016A000259,"Quebec, province of destination",Persons,249,units ,0,v466467,10.5,2011,,,,0
2006/2007,"British Columbia, province of origin",2016A000259,"Ontario, province of destination",Persons,249,units ,0,v466468,10.6,11591,,,,0
2006/2007,"British Columbia, province of origin",2016A000259,"Manitoba, province of destination",Persons,249,units ,0,v466469,10.7,1850,,,,0
2006/2007,"British Columbia, province of origin",2016A000259,"Saskatchewan, province of destination",Persons,249,units ,0,v466470,10.8,2853,,,,0
2006/2007,"British Columbia, province of origin",2016A000259,"Alberta, province of destination",Persons,249,units ,0,v466471,10.9,21442,,,,0
2006/2007,"British Columbia, province of origin",2016A000259,"Yukon, province of destination",Persons,249,units ,0,v466460,10.11,485,,,,0
2006/2007,"British Columbia, province of origin",2016A000259,"Northwest Territories, province of destination",Persons,249,units ,0,v466462,10.16,253,,,,0
2006/2007,"British Columbia, province of origin",2016A000259,"Nunavut, province of destination",Persons,249,units ,0,v466463,10.17,40,,,,0
2006/2007,"Yukon, province of origin",2016A000260,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466472,11.1,16,,,,0
2006/2007,"Yukon, province of origin",2016A000260,"Prince Edward Island, province of destination",Persons,249,units ,0,v466477,11.2,8,,,,0
2006/2007,"Yukon, province of origin",2016A000260,"Nova Scotia, province of destination",Persons,249,units ,0,v466478,11.3,33,,,,0
2006/2007,"Yukon, province of origin",2016A000260,"New Brunswick, province of destination",Persons,249,units ,0,v466479,11.4,14,,,,0
2006/2007,"Yukon, province of origin",2016A000260,"Quebec, province of destination",Persons,249,units ,0,v466480,11.5,36,,,,0
2006/2007,"Yukon, province of origin",2016A000260,"Ontario, province of destination",Persons,249,units ,0,v466481,11.6,104,,,,0
2006/2007,"Yukon, province of origin",2016A000260,"Manitoba, province of destination",Persons,249,units ,0,v466482,11.7,19,,,,0
2006/2007,"Yukon, province of origin",2016A000260,"Saskatchewan, province of destination",Persons,249,units ,0,v466483,11.8,49,,,,0
2006/2007,"Yukon, province of origin",2016A000260,"Alberta, province of destination",Persons,249,units ,0,v466484,11.9,417,,,,0
2006/2007,"Yukon, province of origin",2016A000260,"British Columbia, province of destination",Persons,249,units ,0,v466473,11.1,488,,,,0
2006/2007,"Yukon, province of origin",2016A000260,"Northwest Territories, province of destination",Persons,249,units ,0,v466475,11.16,66,,,,0
2006/2007,"Yukon, province of origin",2016A000260,"Nunavut, province of destination",Persons,249,units ,0,v466476,11.17,7,,,,0
2006/2007,"Northwest Territories, province of origin",2016A000261,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466540,16.1,111,,,,0
2006/2007,"Northwest Territories, province of origin",2016A000261,"Prince Edward Island, province of destination",Persons,249,units ,0,v466544,16.2,10,,,,0
2006/2007,"Northwest Territories, province of origin",2016A000261,"Nova Scotia, province of destination",Persons,249,units ,0,v466545,16.3,76,,,,0
2006/2007,"Northwest Territories, province of origin",2016A000261,"New Brunswick, province of destination",Persons,249,units ,0,v466546,16.4,47,,,,0
2006/2007,"Northwest Territories, province of origin",2016A000261,"Quebec, province of destination",Persons,249,units ,0,v466547,16.5,34,,,,0
2006/2007,"Northwest Territories, province of origin",2016A000261,"Ontario, province of destination",Persons,249,units ,0,v466548,16.6,250,,,,0
2006/2007,"Northwest Territories, province of origin",2016A000261,"Manitoba, province of destination",Persons,249,units ,0,v466549,16.7,97,,,,0
2006/2007,"Northwest Territories, province of origin",2016A000261,"Saskatchewan, province of destination",Persons,249,units ,0,v466550,16.8,166,,,,0
2006/2007,"Northwest Territories, province of origin",2016A000261,"Alberta, province of destination",Persons,249,units ,0,v466551,16.9,1032,,,,0
2006/2007,"Northwest Territories, province of origin",2016A000261,"British Columbia, province of destination",Persons,249,units ,0,v466541,16.1,419,,,,0
2006/2007,"Northwest Territories, province of origin",2016A000261,"Yukon, province of destination",Persons,249,units ,0,v466542,16.11,104,,,,0
2006/2007,"Northwest Territories, province of origin",2016A000261,"Nunavut, province of destination",Persons,249,units ,0,v466543,16.17,77,,,,0
2006/2007,"Nunavut, province of origin",2016A000262,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466552,17.1,118,,,,0
2006/2007,"Nunavut, province of origin",2016A000262,"Prince Edward Island, province of destination",Persons,249,units ,0,v466556,17.2,18,,,,0
2006/2007,"Nunavut, province of origin",2016A000262,"Nova Scotia, province of destination",Persons,249,units ,0,v466557,17.3,63,,,,0
2006/2007,"Nunavut, province of origin",2016A000262,"New Brunswick, province of destination",Persons,249,units ,0,v466558,17.4,27,,,,0
2006/2007,"Nunavut, province of origin",2016A000262,"Quebec, province of destination",Persons,249,units ,0,v466559,17.5,69,,,,0
2006/2007,"Nunavut, province of origin",2016A000262,"Ontario, province of destination",Persons,249,units ,0,v466560,17.6,257,,,,0
2006/2007,"Nunavut, province of origin",2016A000262,"Manitoba, province of destination",Persons,249,units ,0,v466561,17.7,78,,,,0
2006/2007,"Nunavut, province of origin",2016A000262,"Saskatchewan, province of destination",Persons,249,units ,0,v466562,17.8,24,,,,0
2006/2007,"Nunavut, province of origin",2016A000262,"Alberta, province of destination",Persons,249,units ,0,v466563,17.9,119,,,,0
2006/2007,"Nunavut, province of origin",2016A000262,"British Columbia, province of destination",Persons,249,units ,0,v466553,17.1,104,,,,0
2006/2007,"Nunavut, province of origin",2016A000262,"Yukon, province of destination",Persons,249,units ,0,v466554,17.11,7,,,,0
2006/2007,"Nunavut, province of origin",2016A000262,"Northwest Territories, province of destination",Persons,249,units ,0,v466555,17.16,107,,,,0
2007/2008,"Newfoundland and Labrador, province of origin",2016A000210,"Prince Edward Island, province of destination",Persons,249,units ,0,v466446,1.2,102,,,,0
2007/2008,"Newfoundland and Labrador, province of origin",2016A000210,"Nova Scotia, province of destination",Persons,249,units ,0,v466451,1.3,1223,,,,0
2007/2008,"Newfoundland and Labrador, province of origin",2016A000210,"New Brunswick, province of destination",Persons,249,units ,0,v466452,1.4,454,,,,0
2007/2008,"Newfoundland and Labrador, province of origin",2016A000210,"Quebec, province of destination",Persons,249,units ,0,v466453,1.5,205,,,,0
2007/2008,"Newfoundland and Labrador, province of origin",2016A000210,"Ontario, province of destination",Persons,249,units ,0,v466454,1.6,2237,,,,0
2007/2008,"Newfoundland and Labrador, province of origin",2016A000210,"Manitoba, province of destination",Persons,249,units ,0,v466455,1.7,164,,,,0
2007/2008,"Newfoundland and Labrador, province of origin",2016A000210,"Saskatchewan, province of destination",Persons,249,units ,0,v466456,1.8,120,,,,0
2007/2008,"Newfoundland and Labrador, province of origin",2016A000210,"Alberta, province of destination",Persons,249,units ,0,v466457,1.9,4861,,,,0
2007/2008,"Newfoundland and Labrador, province of origin",2016A000210,"British Columbia, province of destination",Persons,249,units ,0,v466458,1.1,571,,,,0
2007/2008,"Newfoundland and Labrador, province of origin",2016A000210,"Yukon, province of destination",Persons,249,units ,0,v466447,1.11,19,,,,0
2007/2008,"Newfoundland and Labrador, province of origin",2016A000210,"Northwest Territories, province of destination",Persons,249,units ,0,v466449,1.16,196,,,,0
2007/2008,"Newfoundland and Labrador, province of origin",2016A000210,"Nunavut, province of destination",Persons,249,units ,0,v466450,1.17,135,,,,0
2007/2008,"Prince Edward Island, province of origin",2016A000211,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466564,2.1,174,,,,0
2007/2008,"Prince Edward Island, province of origin",2016A000211,"Nova Scotia, province of destination",Persons,249,units ,0,v466569,2.3,535,,,,0
2007/2008,"Prince Edward Island, province of origin",2016A000211,"New Brunswick, province of destination",Persons,249,units ,0,v466570,2.4,414,,,,0
2007/2008,"Prince Edward Island, province of origin",2016A000211,"Quebec, province of destination",Persons,249,units ,0,v466571,2.5,97,,,,0
2007/2008,"Prince Edward Island, province of origin",2016A000211,"Ontario, province of destination",Persons,249,units ,0,v466572,2.6,666,,,,0
